10.000000	55.000000	0.000000	12.353235	111185.451746
10.000000	55.000000	0.100000	33.939394	18777.785689
10.000000	55.000000	0.200000	45.604560	9803.761213
10.000000	55.000000	0.300000	45.804580	6741.655395
10.000000	55.000000	0.400000	45.804580	5168.873307
10.000000	55.000000	0.500000	46.968697	4173.247231
10.000000	55.000000	0.600000	47.168717	3492.308826
10.000000	55.000000	0.700000	53.561356	3082.593364
10.000000	55.000000	0.800000	44.400440	2739.469493
10.000000	55.000000	0.900000	44.400440	2510.196636
10.000000	55.000000	1.000000	44.400440	2313.544282
10.000000	56.000000	0.000000	33.091309	111683.216823
10.000000	56.000000	0.100000	33.091309	18896.181274
10.000000	56.000000	0.200000	33.555356	9914.909860
10.000000	56.000000	0.300000	33.751375	6777.211592
10.000000	56.000000	0.400000	47.460746	5140.310676
10.000000	56.000000	0.500000	47.460746	4228.742052
10.000000	56.000000	0.600000	24.690469	3667.082459
10.000000	56.000000	0.700000	24.690469	3242.905357
10.000000	56.000000	0.800000	24.690469	2890.411508
10.000000	56.000000	0.900000	24.690469	2587.380093
10.000000	56.000000	1.000000	24.690469	2334.069536
10.000000	57.000000	0.000000	15.445545	111842.764165
10.000000	57.000000	0.100000	33.503350	19087.668384
10.000000	57.000000	0.200000	34.047405	9927.419638
10.000000	57.000000	0.300000	47.712771	6803.814366
10.000000	57.000000	0.400000	47.712771	5300.149157
10.000000	57.000000	0.500000	47.712771	4363.821673
10.000000	57.000000	0.600000	47.712771	3644.306549
10.000000	57.000000	0.700000	47.712771	3129.229725
10.000000	57.000000	0.800000	47.712771	2760.835344
10.000000	57.000000	0.900000	47.712771	2469.129458
10.000000	57.000000	1.000000	47.712771	2236.543954
10.000000	58.000000	0.000000	16.377638	111858.796468
10.000000	58.000000	0.100000	22.258226	18741.946416
10.000000	58.000000	0.200000	22.810281	9755.217389
10.000000	58.000000	0.300000	22.050205	6626.732931
10.000000	58.000000	0.400000	22.878288	5092.656581
10.000000	58.000000	0.500000	22.878288	4166.729623
10.000000	58.000000	0.600000	22.878288	3535.128605
10.000000	58.000000	0.700000	22.878288	3058.788004
10.000000	58.000000	0.800000	23.918392	2734.235093
10.000000	58.000000	0.900000	23.918392	2480.986428
10.000000	58.000000	1.000000	23.918392	2262.267504
10.000000	59.000000	0.000000	45.232523	112421.670203
10.000000	59.000000	0.100000	44.384438	18894.057173
10.000000	59.000000	0.200000	44.672467	9763.108824
10.000000	59.000000	0.300000	45.316532	6629.606745
10.000000	59.000000	0.400000	45.504550	5070.300090
10.000000	59.000000	0.500000	37.795780	4139.775631
10.000000	59.000000	0.600000	33.951395	3559.351138
10.000000	59.000000	0.700000	33.951395	3153.575130
10.000000	59.000000	0.800000	33.951395	2827.768444
10.000000	59.000000	0.900000	33.951395	2548.702981
10.000000	59.000000	1.000000	33.951395	2306.178903
10.000000	60.000000	0.000000	0.380038	115362.659459
10.000000	60.000000	0.100000	10.097010	19678.458183
10.000000	60.000000	0.200000	10.765077	10216.601361
10.000000	60.000000	0.300000	12.697270	6954.017229
10.000000	60.000000	0.400000	12.897290	5246.107891
10.000000	60.000000	0.500000	12.897290	4244.711530
10.000000	60.000000	0.600000	12.897290	3601.679996
10.000000	60.000000	0.700000	12.897290	3129.654684
10.000000	60.000000	0.800000	12.997300	2787.127942
10.000000	60.000000	0.900000	12.997300	2511.754209
10.000000	60.000000	1.000000	12.997300	2284.544589
10.000000	61.000000	0.000000	57.325733	111662.868526
10.000000	61.000000	0.100000	43.976398	19045.453681
10.000000	61.000000	0.200000	58.265827	9796.999478
10.000000	61.000000	0.300000	23.330333	6803.178972
10.000000	61.000000	0.400000	23.494349	5213.994408
10.000000	61.000000	0.500000	23.870387	4209.387605
10.000000	61.000000	0.600000	0.312031	3574.708399
10.000000	61.000000	0.700000	0.312031	3153.932866
10.000000	61.000000	0.800000	0.312031	2812.816936
10.000000	61.000000	0.900000	0.312031	2524.300036
10.000000	61.000000	1.000000	0.312031	2277.061722
10.000000	62.000000	0.000000	30.619062	111617.794536
10.000000	62.000000	0.100000	44.324432	18785.077895
10.000000	62.000000	0.200000	44.324432	9780.522161
10.000000	62.000000	0.300000	12.433243	6593.255423
10.000000	62.000000	0.400000	12.449245	5082.221828
10.000000	62.000000	0.500000	17.185719	4076.581285
10.000000	62.000000	0.600000	30.263026	3476.385351
10.000000	62.000000	0.700000	30.263026	3058.153967
10.000000	62.000000	0.800000	56.145615	2733.299067
10.000000	62.000000	0.900000	56.145615	2488.068510
10.000000	62.000000	1.000000	56.145615	2276.164143
10.000000	63.000000	0.000000	57.997800	111388.448349
10.000000	63.000000	0.100000	22.954295	18670.464669
10.000000	63.000000	0.200000	33.907391	9643.242949
10.000000	63.000000	0.300000	49.820982	6668.113184
10.000000	63.000000	0.400000	51.825183	5123.899478
10.000000	63.000000	0.500000	51.825183	4123.029580
10.000000	63.000000	0.600000	50.441044	3466.187678
10.000000	63.000000	0.700000	50.441044	3041.193965
10.000000	63.000000	0.800000	50.441044	2708.294899
10.000000	63.000000	0.900000	50.473047	2452.942858
10.000000	63.000000	1.000000	50.473047	2242.865610
10.000000	64.000000	0.000000	48.208821	112824.030435
10.000000	64.000000	0.100000	43.624362	19047.900320
10.000000	64.000000	0.200000	45.436544	9700.048565
10.000000	64.000000	0.300000	27.486749	6731.642838
10.000000	64.000000	0.400000	27.642764	5182.246576
10.000000	64.000000	0.500000	27.642764	4183.066315
10.000000	64.000000	0.600000	28.374837	3556.408809
10.000000	64.000000	0.700000	28.374837	3112.418120
10.000000	64.000000	0.800000	14.481448	2753.287467
10.000000	64.000000	0.900000	14.481448	2491.786107
10.000000	64.000000	1.000000	14.481448	2264.713101
10.000000	65.000000	0.000000	30.891089	111205.516019
10.000000	65.000000	0.100000	46.732673	18918.190048
10.000000	65.000000	0.200000	46.932693	9782.184092
10.000000	65.000000	0.300000	23.906391	6727.726482
10.000000	65.000000	0.400000	51.877188	5108.013143
10.000000	65.000000	0.500000	44.404440	4141.084878
10.000000	65.000000	0.600000	44.404440	3542.473546
10.000000	65.000000	0.700000	24.106411	3115.825319
10.000000	65.000000	0.800000	24.106411	2819.939522
10.000000	65.000000	0.900000	24.106411	2578.489624
10.000000	65.000000	1.000000	24.106411	2355.105564
