50.000000	0.000000	17.105711	42966.903097
51.000000	0.000000	10.161016	74099.805747
52.000000	0.000000	19.985999	75574.977916
53.000000	0.000000	17.089709	81429.596840
54.000000	0.000000	2.348235	112322.741710
55.000000	0.000000	4.240424	100003.877726
56.000000	0.000000	7.164716	61371.029115
57.000000	0.000000	17.517752	78088.271258
58.000000	0.000000	2.464246	78663.354021
59.000000	0.000000	13.445345	146883.796679
60.000000	0.000000	9.248925	57677.905763
61.000000	0.000000	7.712771	86167.131122
62.000000	0.000000	0.044004	64343.356896
63.000000	0.000000	5.824582	115768.623787
64.000000	0.000000	18.873887	94626.512687
65.000000	0.000000	19.453945	105708.565161
66.000000	0.000000	12.741274	132408.878260
67.000000	0.000000	10.913091	52567.696685
68.000000	0.000000	5.664566	93385.638632
69.000000	0.000000	5.116512	74943.689680
70.000000	0.000000	17.901790	69900.546705
